title,link,metadata
HE-6310 Series Duct-Mount Humidity/ Temperature Sensor Product Bulletin,/viewer/document/I_iUVGU7YnDvgLxnHvGrXA,"Business: Building Automation and Controls,Brand: Johnson Controls,Category: Humidity Sensor, Temperature Sensor,Document Revision: Discontinued,Version: HE-6310,Document Type: Product Bulletin,Document Number: LIT-216250p"
Facility Explorer Asset Protection Products Product Bulletin,/viewer/document/WqtBoeVQTx3TLGww7cH21Q,"Product code: LP-FXAM-D1UPG-0, LP-FXV1500375R, LP-FXA-KITN1-0, LP-FXV1516100R, LP-FXV-1812200R, NE-IDC-ENC-1X1, LP-FXA-EXTDR-0, LP-FXA-EXTOC-0, LP-FXV-1516250R, LP-FXV-16A03-0, LP-FXV1812200R, LP-FXV1008050, LP-FXV1816400R, LP-FXV-1012080, LP-FXV-1008100, LP-FXV-1000100, LP-FXV-1004100, LP-FXA-KITS1-0, LP-FXV-1008025, LP-FXV-1016150, LP-FXV-1000225R, NE-EDG-PS-1, LP-FXV1008025, LP-FXV1012050, LP-FXA-EXTIC-0, LP-FXV1008080, NE-FOB-1990A, LP-FXAM-WBI-0, LP-FXV1512100R, LP-FXV1500250R, LP-FXV-1504100R, LP-FXV1808200R, LP-FXV-16A12-0, LP-FXA-KITD2-0, LP-FXA-KITC2-0, LP-FXV-INT-0, LP-FXV-16A08-0, NE-IDC-DIN-1, LP-FXV1016080, NE-IDC-ENC-1X2, LP-FXV-1200150R, LP-FXV1004080, LP-FXV-16A06-0, LP-FXV1516375R, LP-FXV1504100R, LP-FXV1016050, LP-FXV1500100R, LP-FXV1800500R, LP-FXV-1008080, LP-FXV-1000050, LP-FXV1816750R, LP-FXV1800600R, LP-FXV-1500150R, LP-FXV1016150R, LP-FXV-1816500R, LP-FXV1800750R, LP-FXV-1800750R, LP-FXV-1004050, LP-FXV1816500R, LP-FXV-1016225R, LP-FXV1500300R, LP-FXV-1500200R, LP-FXV1500200R, LP-FXV1516250R, LP-FXV-1800400R, LP-FXV-1800600R, NE-BTN-1990A, LP-FXA-KITCU-0, LP-FXV-1008050, LP-FXV1004050, LP-FXV-1804200R, LP-FXV-1012050, LP-FXV1016150, LP-FXV1000100, LP-FXAM-D32-0, LP-FXV-1800500R, LP-FXA-DEMO-0, LP-FXV1000150, LP-FXV-1000150, LP-FXV1800400R, NE-NOV-ENC-1X2, LP-FXV-1808200R, LP-FXV-1500100R, LP-FXV-1016150R, LP-FXV-16P16-0, LP-FXV1012100, LP-FXA-KITD1-0, LP-FXV-1516100R, LP-FXA-C-0, LP-FXV-1500250R, LP-FXV-1800300R, LP-FXV1816200R, LP-FXV-1516375R, LP-FXV-1516300R, LP-FXV1000225R, LP-FXV1500150R, LP-FXV1012080, LP-FXAM-SNMP-0, LP-FXV-1000025, LP-FXV-1016100, LP-FXV-1500375R, LP-FXV-AULIC-0, LP-FXV-1016080, LP-FXV1016225R, LP-FXAM-ECSP-0, LP-FXV-1816200R, LP-FXV-1516150R, LP-FXA-KITS2-0, LP-FXV1000080, LP-FXA-EXTLC-0, NE-NOV-ENC-1X1, LP-FXV1000025, LP-FXV1200075R, LP-FXV-4A03-0, LP-FXV1004100, LP-FXV1516200R, LP-FXV-1004080, LP-FXV1200150R, LP-FXAM-D16-0, NE-SUP-ROLL-DOT, LP-FXV-1516200R, LP-FXV-1512100R, LP-FXV-8A03-0, LP-FXV1012025, LP-FXV-1816300R, LP-FXV-1000080, LP-FXV-8A06-0, NE-RDR-IB-01, LP-FXV-1000150R, LP-FXV1516150R, LP-FXV-IPLIC-0, LP-FXV-1508100R, LP-FXV1804200R, LP-FXV-16A15-0, LP-FXV1000150R, LP-FXAM-D08-0, LP-FXV-1200225R, LP-FXV-1800200R, LP-FXA-SW-0, LP-FXV1816600R, LP-FXV-1012025, LP-FXV-8A08-0, LP-FXV1508100R, LP-FXA-KITS3-0, LP-FXV-1200075R, LP-FXA-KITC1-0, LP-FXV-1816750R, LP-FXV-1500300R, LP-FXV-1816600R, LP-FXV1000050, LP-FXV1200225R, LP-FXV1516300R, LP-FXV-1016050, LP-FXV1800200R, LP-FXV1800300R, LP-FXV1816300R, LP-FXV-1012100, LP-FXV1016100, LP-FXV-1816400R, LP-FXV-SW64-0, LP-FXV1008100,Business: Building Automation and Controls,Brand: Facility Explorer,Category: Software Application,Product: Facility Explorer Asset Protection,Document Type: Product Bulletin,Document Number: LIT-12011255"
Digital Vision Network RS485 Interface for DOME Control Catalog Page,/viewer/document/NRSw7FKDYyZriptSQfgHNw,"Product code: DVN-DOMECONT,Business: Building Automation and Controls,Brand: Johnson Controls,Category: Software Application,Product: Digital Vision Network,Document Type: Catalog Page,Document Number: LIT-1900267"
Remote Emergency Firefighter Telephones; AUTOCALL CommFone Upgrade,/viewer/document/lrnYGUxuNospP7vwrPlwyg,"Brand: Simplex,Category: Accessories,Product: AUTOCALL CommFone Upgrade,Document Revision: 2,Document Type: Datasheet,Document Number: S2084-0002"
"YK Style F, G and H Compressor Model YDHK 76, YDHK 84, YDHL 96, YDHL 106 - Compressor Code K1, K2, K3, K4, Compressor",/viewer/document/Hgv~CGqYkP9b1otI5azFhQ,"Business: Chillers,Brand: YORK,Category: Centrifugal,Product: YK,Document Revision: 707,Document Type: Part List,Document Number: 160.73-RP5"
FEC/IOM Standard Control Panel Subassembly for a 24 in. x 36 in. Enclosure Product Bulletin,/viewer/document/E790bpPFGLoc2ha1GYH7Wg,"Product code: SAKAJC002B00, SAKAJA011B00, SAKBJC002B00, SAKB00001B00, SAKBJA001B00, SAKE00001B00, SAKBJC012B00, SAKBJB012B00, SAKB00011B00, SAKBJD012B00, SAKAJD002B00, SAKAJC012B00, SAKAJD012B00, SAKAJA001B00, SAKA00001B00, SAKBJB002B00, SAKAJB002B00, SAKBJD002B00, SAKA00001B04, SAKA00011B00, SAKAJB012B00, SAKD00001B00, SAKBJE002B00, SAKBJA011B00, SAKB00001B04,Business: Building Automation and Controls,Brand: Metasys,Category: Control Panel,Product: FEC Control Panel, IOM Control Panel,Document Type: Product Bulletin,Document Number: LIT-12011127"
M9000-520-4 Ball Valve Linkage Kit Installation Guide,/viewer/document/bOy~se1MynAudDKzVxnG7w,"Product code: M9000-520-4,Business: Building Automation and Controls,Brand: Johnson Controls,Category: Flanged Globe or Ball Valve and Actuator,Product: M9000-520-4,Document Type: Installation Guide,Part Number: 14-1297-21"
VA-6100 Series Electric Valve Actuators Installation Guide,/viewer/document/kezvPkdw1YFo0DGzRFi_Kg,"Product code: VA-6100-AGC, VA-6100-HGC, VA-6100,Business: Building Automation and Controls,Brand: Johnson Controls,Category: Electric Actuator,Product: VA-6100,Document Revision: E,Document Type: Installation Guide,Part Number: 14-1234-18"
"YK and YD Chillers with Variable Geometry Diffuser - Variable Geometry Diffuser - New Stall Detector Board, Compressor",/viewer/document/7qJlOmzvRgIheQFI3_eHhg,"Business: Chillers,Brand: YORK,Category: Centrifugal,Product: YD, YK,Document Revision: 607,Document Type: Service Information Letter,Document Number: SI0169"
VA-9070 Series Electric Rotary Actuators for Two-Position and Modulating Service Installation Guide,/viewer/document/7afmF_Nq3BNTu6cJV61hcw,"Product code: VA-907X-602, VA-9078-830, VA-9075-01, VA-907X-613, VA-9078-800, VA-9076-02, VA-907X-605, VA-9072-12, VA-9072-400, VA-9078-630, VA-9074-02, VA-9073-01, VA-907X-601, VA-9072-410, VA-9075-11, VA-9075-600, VA-9072-11, VA-9076-01, VA-907X-603, VA-9072-601, VA-9075-601, VA-907X-630, VA-9078-01, VA-9075-530, VA-9071-02, VA-907X-612, VA-9075-610, VA-9078-2000, VA-9075-1200, VA-9072-300, VA-9073-02, VA-9078-1210, VA-907X-620, VA-907X-606, VA-9071-01, VA-9078-1200, VA-9078-1600, VA-9075-430, VA-907X-604, VA-9072-01, VA-9075-12, VA-9078-810, VA-907X-614, VA-907X-609, VA-9075-400, VA-9077-01, VA-9077-12, VA-9077-02, VA-9078-601, VA-9078-02, VA-9072-02, VA-9072-600, VA-9074-01, VA-9075-02, VA-9075-800,Business: Building Automation and Controls,Brand: Johnson Controls,Category: Electric Actuator,Product: VA-9070,Document Type: Installation Guide,Document Number: LIT-977322"
YCAL Style D Addition Pump Package Information Literature Supplement,/viewer/document/tQIiG0FuJACALZ_PzDQZ~g,"Business: Chillers,Brand: YORK,Category: Scroll Air Cooled,Product: YCAL,Document Revision: 507,Document Type: Part List,Document Number: 150.66-RP4 (LS01)"
"YR Style A, B and C Remote Motor Starter Specifications with OptiView Control Center, Drives and Starters",/viewer/document/TCVjRuU3xPGF426xbi9pDg,"Business: Chillers,Brand: YORK,Category: Screw Water Cooled,Product: YR,Document Revision: 307,Document Type: Wiring Diagram,Document Number: 160.81-PW7"
"YR Style A, B and C Wiring Diagram Field Control Modifications, Control Panel",/viewer/document/vtKxdNw0Md~1OVE0HL1YCw,"Business: Chillers,Brand: YORK,Category: Screw Water Cooled,Product: YR,Document Revision: 307,Document Type: Wiring Diagram,Document Number: 160.81-PW5"
"YR Style A, B and C Graphic Control Center Panel, Control Panel",/viewer/document/6lO05j4Gbq4AdWXrSGQeaQ,"Business: Chillers,Brand: YORK,Category: Screw Water Cooled,Product: YR,Document Revision: 507,Document Type: Part List,Document Number: 160.81-RP3"
All YIA and YPC Absorption Chillers Mercury Manometers No Longer Available,/viewer/document/mGG6ipaXuLGVQU5DCv2bzA,"Business: Chillers,Brand: YORK,Category: Absorption,Product: YIA, YPC,Document Revision: 507,Document Type: Service Information Letter,Document Number: SI0168"
M9104-100 Conduit Adapter Packing Slip,/viewer/document/BAW4p_YXjm9qr9msx4qeZQ,"Product code: M9104-100,Business: Building Automation and Controls,Brand: Johnson Controls,Category: Electric Actuator,Product: M9104-100,Document Revision: –,Document Type: Installation Guide,Part Number: 34-1723-1"
FX16 Master Controller Product Bulletin,/viewer/document/8DTAITRW2igQt1lAPl6SKA,"Product code: LP-FX16X01-000C, LP-FX16X63-000C, LP-FX16D11-000C, LP-FX16D12-000C, LP-FX16X13-000C, LP-FX16D01-000C, LP-FX16X02-000C, LP-FX16X10-000C, LP-FX16X61-000C, LP-DIS60P21-0C, LP-FX16X03-000C, LP-FX16X52-000C, LP-FX16X11-000C, LP-FX16D03-000C, LP-FX16X50-000C, LP-FX16D10-000C, LP-FX16D13-000C, LP-FX16D02-000C, LP-FX16D00-000C, LP-FX16X00-000C, LP-FX16X62-000C, LP-FX16X53-000C, LP-FX16X12-000C, LP-FX16X60-000C, LP-FX16X51-000C, LP-DIS60P20-0C,Business: Building Automation and Controls,Brand: Facility Explorer,Category: Field Device,Product: FX16 Field Controller,Document Type: Product Bulletin,Document Number: LIT-12011084"
"Single Stage Centrifugal Compressor Maintenance, Compressor",/viewer/document/02TvHxjSTyhiY_1HzeZdMA,"Business: Chillers,Brand: YORK,Category: Centrifugal,Document Revision: 707,Document Type: Service Information Letter,Document Number: SI0167"
Multi-Door Controller Kits Installation Sheet,/viewer/document/vgDi12sqxIA1N8UjWj1HEQ,"Brand: Kantech,Category: Hardware,Product: KT-300,Document Revision: R001,Document Type: Installation Guide,Document Number: DN1691-0705"
"DMPR-KC210, DMPR-KC211, and DMPR-KC212 Jackshaft Kits Installation Guide",/viewer/document/vLde~s857r~pxS0oT7hsEg,"Product code: DMPR-KC212,Business: Building Automation and Controls,Brand: Johnson Controls,Category: Damper Parts and Accessories,Product: DMPR-KC21x Jackshaft Kit,Document Revision: A,Document Type: Installation Guide,Part Number: 44-598-299"
DMPR-KC213 and DMPR-KC214 Jackshaft Kits Installation Guide,/viewer/document/Wsu68Ff~y49clFmMOCP8gQ,"Product code: DMPR-KC218, DMPR-KC217, DMPR-KC215, DMPR-KC219, DMPR-KC214, DMPR-KC210, DMPR-KC211, DMPR-KC216, DMPR-KC213,Business: Building Automation and Controls,Brand: Johnson Controls,Category: Damper Parts and Accessories,Product: DMPR-KC21x Jackshaft Kit,Document Revision: –,Document Type: Installation Guide,Part Number: 44-598-302"
Facility Explorer FX Tools Software Package - FX Builder Express User Guide,/viewer/document/zXDJ2Wqm8CWZV80eytV0Cg,"Product code: LP-FXTPRO-0, LP-FXTPRO-6, LP-FXTEXP-0,Business: Building Automation and Controls,Brand: Facility Explorer,Category: Software Application,Product: FX Tools Software,Document Type: User Guide,Document Number: LIT-12011150"
"YS Style E OptiView Control Center Panel, Control Panel",/viewer/document/4e6sc6XNmRcfOVx9MABqrw,"Business: Chillers,Brand: YORK,Category: Screw Water Cooled,Product: YS,Document Revision: 307,Document Type: Part List,Document Number: 160.80-RP3"
Metasys System for Validated Environments (MVE) Platform Requirements Technical Bulletin,/viewer/document/eV~BDpNdA9eqk8tbfGw7pQ,"Product code: MW-M5SAOS-M-8, MW-M5SAES-6, DM-VE1050000-0, DM-VE2550000-0, MW-M5SAOS-6, DM-VE0550000-0, DM-VE2510000-0, DM-VE051500-0, DM-VE1010000-0, MW-M5SAES-0, MW-M5SAOS-0, MW-M5SAES-P-8, DM-VE0510000-0, DM-VE101500-0, DM-VE251500-0, MW-M5SAES-M-8,Business: Building Automation and Controls,Brand: Metasys,Category: Software Application,Product: Metasys for Validated Environments,Document Revision: A,Document Type: Technical Bulletin,Part Number: 24-9693-193,Document Number: LIT-1201150"
Facility Explorer: LP-FXZAN13-0 Zone Controller and Actuator Assembly Installation Instructions,/viewer/document/MaFxkGkCNE7J7MDa2Ze32g,"Product code: LP-FXZAN13-0,Business: Building Automation and Controls,Brand: Facility Explorer,Category: Field Device,Product: FXZAN Zone Controller and Actuator Assembly,Document Type: Installation Guide,Part Number: 24-10173-5"
Facility Explorer: FXZAN Zone Controller and Actuator Assembly Catalog Page,/viewer/document/aD9b6CG5S5ObasKz2VmWFQ,"Product code: LP-KIT006-112C, LP-KIT006-117C, LP-KIT006-001C, LP-KIT006-118C, LP-KIT006-003C, LP-KIT006-002C, LP-FXZAN13-0, LP-KIT006-000C, LP-KIT006-104C, LP-KIT006-110C,Business: Building Automation and Controls,Brand: Facility Explorer,Category: Field Device,Product: FXZAN Zone Controller and Actuator Assembly,Document Type: Catalog Page,Document Number: LIT-1900368"
Facility Explorer: FXZAN Zone Controller and Actuator Assembly Product Bulletin,/viewer/document/dpu1Gw4Gg3hBsDuXGyYZ4Q,"Product code: LP-KIT006-112C, LP-KIT006-117C, LP-KIT006-001C, LP-KIT006-015C, LP-KIT006-118C, LP-KIT006-003C, LP-KIT006-002C, LP-FXZAN13-0, LP-KIT006-000C, LP-KIT006-104C, LP-KIT006-110C,Business: Building Automation and Controls,Brand: Facility Explorer,Category: Field Device,Product: FX Commercial Zoning Control Package,Document Type: Product Bulletin,Document Number: LIT-12011052"
"YK Chillers Microboard 031-02430-001, Control Panel",/viewer/document/Fc191aHEdaFgd3knJEfBKQ,"Business: Chillers,Brand: YORK,Category: Centrifugal,Product: YK,Document Revision: 307,Document Type: Service Information Letter,Document Number: SI0155"
Facility Explorer Commercial Zoning Control Package Product Bulletin,/viewer/document/QEPatuCVLvEtcYNsQ4ZuqQ,"Business: Building Automation and Controls,Brand: Facility Explorer,Category: Field Device,Product: FXZAN Zone Controller and Actuator Assembly,Document Type: Product Bulletin,Document Number: LIT-12011191"
"YK Chiller Software Enhancements (Ver 16), Control Panel",/viewer/document/8GrEydNxhwOIQ8KBLkTFBA,"Business: Chillers,Brand: YORK,Category: Centrifugal,Product: YK,Document Revision: 307,Document Type: Service Information Letter,Document Number: SI0164"
"YK Style F Literature Supplement Revised Optional VSD Voltage Selection, Drives and Starters",/viewer/document/k7c9FZ~C1m3FTc_hwnFXcw,"Business: Chillers,Brand: YORK,Category: Centrifugal,Product: YK,Document Revision: 207,Document Type: Operation Guide,Document Number: 160.73-O2 (LS02)"
CLK3502 Time Clock (Accessory Module for Use With A350R) Catalog Page,/viewer/document/u_AamBpTeVSv7rIZgVFMdQ,"Product code: A350, CLK350-2, A350R,Business: Building Automation and Controls,Brand: PENN Controls,Category: System 350 Single-Purpose Modular Control System,Series: System 350 Series,Document Type: Catalog Page,Document Number: LIT-1922380"
System 350 Humidity Application,/viewer/document/gSDmgmi6wDbgNd7bV7rJmw,"Product code: W351P, W351, Y350R, D351, S351,Business: Building Automation and Controls,Brand: PENN Controls,Category: System 350 Single-Purpose Modular Control System,Product: D351 Humidity Display Module, W351 Humidity Control, Y350R Power Module for System 350 Control,Series: System 350 Series,Document Type: Catalog Page,Document Number: LIT-1922660"
System 350 Humidity Control,/viewer/document/rRDIrktXjy7Hd9uGJsf0kw,"Product code: D351, S351, W351P, W351, Y350R,Business: Building Automation and Controls,Brand: PENN Controls,Category: System 350 Single-Purpose Modular Control System,Product: D351 Humidity Display Module, S351AA Humidity Stage Module, W351 Humidity Control, Y350R Power Module for System 350 Control,Series: System 350 Series,Document Type: Catalog Page,Document Number: LIT-1922655"
System 350 Sensor Accessories Overview,/viewer/document/ZAtpDmYBZEm0u0DyYd_xJw,"Product code: 350,Business: Building Automation and Controls,Brand: PENN Controls,Category: System 350 Single-Purpose Modular Control System,Series: System 350 Series,Document Type: Catalog Page,Document Number: LIT-1922620"
System 350 Temperature Control,/viewer/document/Kf8du5QILzxcHdRwCJcYGw,"Product code: A350E, A350S, S350, A350P, A350R, A350, A350B, A350A,Business: Building Automation and Controls,Brand: PENN Controls,Category: System 350 Single-Purpose Modular Control System,Product: A350A/B Temperature Control with Relay Output, A350P Temperature Control with Analog Output, A350R Reset Temperature Control Module, S350A/B Temperature Stage Module,Series: System 350 Series,Document Type: Catalog Page,Document Number: LIT-1922645"
System 350 Temperature Control Applications,/viewer/document/nktoDly8RbSshdFC4KqXWA,"Product code: A350, A350AA, S350AA, Y350R, D350AA,Business: Building Automation and Controls,Brand: PENN Controls,Category: System 350 Single-Purpose Modular Control System,Product: A350A/B Temperature Control with Relay Output, D350A/B Temperature Display Module, S350A/B Temperature Stage Module, Y350R Power Module for System 350 Control,Series: System 350 Series,Document Type: Catalog Page,Document Number: LIT-1922650"
TEC2645-2 BACnet MS/TP Networked Thermostat with Single Proportional Output and One-Speed Fan Control Catalog Page,/viewer/document/eYlh_dduUaZqwaVOe~ULyw,"Product code: TEC2645-2,Business: Building Automation and Controls,Brand: Johnson Controls,Category: Network Thermostat,Product: TEC26 BACnet MS/TP Network Thermostat,Document Type: Catalog Page,Document Number: LIT-1900376"
TEC2645-2 BACnet MS/TP Networked Thermostat with Single Proportional Output and One-Speed Fan Control Installation Guide,/viewer/document/Xdq9R6aT1OfLCHAoPUp5pQ,"Product code: TEC2645-2,Business: Building Automation and Controls,Brand: Johnson Controls,Category: Network Thermostat,Product: TEC26 BACnet MS/TP Network Thermostat,Document Revision: A,Document Type: Installation Guide,Part Number: 24-9890-226"
TEC2645-2 BACnet MS/TP Networked Thermostat with Single Proportional Output and One-Speed Fan Control Product Bulletin,/viewer/document/1bltg6zUKThD_CF2sY7wRA,"Product code: TEC2645-2,Business: Building Automation and Controls,Brand: Johnson Controls,Category: Network Thermostat,Product: TEC26 BACnet MS/TP Network Thermostat,Document Type: Product Bulletin,Document Number: LIT-12011113"
"YT, HT and OT Chillers Built 1992 or Earlier Oil Pump Replacement and Retrofit Kit",/viewer/document/BcQoKO8NMo1dZhgC0sD~OQ,"Business: Chillers,Brand: YORK,Category: Centrifugal,Product: HT, OT, YT,Document Revision: 107,Document Type: Service Information Letter,Document Number: SI0163"
YT Chillers Purge Emmission Collection Kit,/viewer/document/_4T4KOpjjR4_ykVFMl_zmQ,"Business: Chillers,Brand: YORK,Category: Centrifugal,Product: YT,Document Revision: 107,Document Type: Part List,Document Number: 60.00-RP1"
"YK Style F Literature Supplement Revised OptiView Control Center Positioning, Shipping Due to Additional Compressors, Shells Combination, Compressor",/viewer/document/Xe40Zs__MDdAH_qNs_RWpw,"Business: Chillers,Brand: YORK,Category: Centrifugal,Product: YK,Document Revision: 107,Document Type: Installation Guide,Document Number: 160.73-N1 (LS02)"
What’s New at Release 2.2 - At a Glance,/viewer/document/AdMm91WGzENmfY0mMAcMAw,"Business: Building Automation and Controls,Brand: Metasys,Category: General System Information,Product: Metasys System,Version: 2.2,Document Type: Release Note,Document Number: LIT-12011256"
IOM Protocol Implementation Conformance Statement Technical Bulletin,/viewer/document/~6HL1uk6yd8wkI_kvT1tyg,"Business: Building Automation and Controls,Brand: Metasys,Category: Field Device,Product: IOM17 Input/Output Module, IOM27 Input/Output Module, IOM37 Input/Output Module, IOM47 Input/Output Module,Document Type: Technical Bulletin,Document Number: LIT-12011102"
